date,platform,service,team,user,cost_usd,credits,dbus,tokens_in,tokens_out
2026-08-17,ai,gpt-4o-mini,ai-apps,j.chen,7.05,0.0,0.0,270505,201258
2026-08-17,databricks,etl-cluster,data-platform,s.patel,114.87,0.0,208.8,0,0
2026-08-17,databricks,ml-cluster,ml-platform,m.okafor,166.37,0.0,302.5,0,0
2026-08-17,snowflake,ANALYTICS_WH,analytics,a.sharma,142.53,47.51,0.0,0,0
2026-08-17,snowflake,COMPUTE_WH,analytics,l.garcia,215.63,71.88,0.0,0,0
2026-08-17,snowflake,DEV_WH,data-platform,s.patel,109.33,36.44,0.0,0,0
2026-08-17,snowflake,INGEST_WH,data-platform,m.okafor,67.11,22.37,0.0,0,0
2026-08-18,ai,claude-3-5-sonnet,ai-apps,r.kim,23.07,0.0,0.0,1338789,81338
2026-08-18,ai,gpt-4o,ai-apps,m.okafor,33.11,0.0,0.0,1315403,444980
2026-08-18,ai,gpt-4o-mini,ai-apps,s.patel,7.02,0.0,0.0,1623328,162247
2026-08-18,databricks,etl-cluster,data-platform,j.chen,101.39,0.0,184.3,0,0
2026-08-18,databricks,ml-cluster,ml-platform,j.chen,167.45,0.0,304.5,0,0
2026-08-18,snowflake,ANALYTICS_WH,analytics,r.kim,140.94,46.98,0.0,0,0
2026-08-18,snowflake,COMPUTE_WH,analytics,a.sharma,224.26,74.75,0.0,0,0
2026-08-18,snowflake,DEV_WH,data-platform,a.sharma,105.71,35.24,0.0,0,0
2026-08-18,snowflake,INGEST_WH,data-platform,s.patel,72.3,24.1,0.0,0,0
2026-08-19,ai,claude-3-5-sonnet,ai-apps,a.sharma,22.8,0.0,0.0,371358,357528
2026-08-19,ai,gpt-4o,ai-apps,l.garcia,31.01,0.0,0.0,202245,496418
2026-08-19,ai,gpt-4o-mini,ai-apps,l.garcia,7.49,0.0,0.0,776830,193246
2026-08-19,databricks,etl-cluster,data-platform,m.okafor,108.09,0.0,196.5,0,0
2026-08-19,databricks,ml-cluster,ml-platform,j.chen,165.28,0.0,300.5,0,0
2026-08-19,snowflake,ANALYTICS_WH,analytics,m.okafor,138.13,46.04,0.0,0,0
2026-08-19,snowflake,COMPUTE_WH,analytics,j.chen,219.75,73.25,0.0,0,0
2026-08-19,snowflake,DEV_WH,data-platform,a.sharma,107.59,35.86,0.0,0,0
2026-08-19,snowflake,INGEST_WH,data-platform,a.sharma,66.38,22.13,0.0,0,0
2026-08-20,ai,claude-3-5-sonnet,ai-apps,l.garcia,19.77,0.0,0.0,599526,451863
2026-08-20,ai,gpt-4o,ai-apps,j.chen,174.02,0.0,0.0,1547877,371503
2026-08-20,ai,gpt-4o-mini,ai-apps,s.patel,7.12,0.0,0.0,1782323,462078
2026-08-20,databricks,etl-cluster,data-platform,r.kim,102.98,0.0,187.2,0,0
2026-08-20,databricks,ml-cluster,ml-platform,l.garcia,178.12,0.0,323.9,0,0
2026-08-20,snowflake,ANALYTICS_WH,analytics,m.okafor,146.68,48.89,0.0,0,0
2026-08-20,snowflake,COMPUTE_WH,analytics,j.chen,233.1,77.7,0.0,0,0
2026-08-20,snowflake,DEV_WH,data-platform,m.okafor,107.69,35.9,0.0,0,0
2026-08-20,snowflake,INGEST_WH,data-platform,l.garcia,75.44,25.15,0.0,0,0
2026-08-21,ai,claude-3-5-sonnet,ai-apps,a.sharma,20.93,0.0,0.0,1749441,170785
2026-08-21,ai,gpt-4o,ai-apps,s.patel,33.94,0.0,0.0,815968,125600
2026-08-21,ai,gpt-4o-mini,ai-apps,l.garcia,6.97,0.0,0.0,1018627,418639
2026-08-21,databricks,etl-cluster,data-platform,m.okafor,110.51,0.0,200.9,0,0
2026-08-21,databricks,ml-cluster,ml-platform,m.okafor,163.37,0.0,297.0,0,0
2026-08-21,snowflake,ANALYTICS_WH,analytics,j.chen,144.59,48.2,0.0,0,0
2026-08-21,snowflake,COMPUTE_WH,analytics,a.sharma,213.57,71.19,0.0,0,0
2026-08-21,snowflake,DEV_WH,data-platform,a.sharma,106.21,35.4,0.0,0,0
2026-08-21,snowflake,INGEST_WH,data-platform,a.sharma,75.14,25.05,0.0,0,0
2026-08-22,ai,claude-3-5-sonnet,ai-apps,l.garcia,10.31,0.0,0.0,1567516,88692
2026-08-22,ai,gpt-4o,ai-apps,s.patel,12.58,0.0,0.0,575082,341904
2026-08-22,ai,gpt-4o-mini,ai-apps,a.sharma,3.22,0.0,0.0,515623,69772
2026-08-22,databricks,etl-cluster,data-platform,l.garcia,52.26,0.0,95.0,0,0
2026-08-22,databricks,ml-cluster,ml-platform,m.okafor,66.28,0.0,120.5,0,0
2026-08-22,snowflake,ANALYTICS_WH,analytics,m.okafor,71.1,23.7,0.0,0,0
2026-08-22,snowflake,COMPUTE_WH,analytics,m.okafor,110.19,36.73,0.0,0,0
2026-08-22,snowflake,DEV_WH,data-platform,l.garcia,37.1,12.37,0.0,0,0
2026-08-22,snowflake,INGEST_WH,data-platform,j.chen,34.23,11.41,0.0,0,0
2026-08-23,ai,claude-3-5-sonnet,ai-apps,r.kim,9.68,0.0,0.0,720350,163361
2026-08-23,ai,gpt-4o,ai-apps,r.kim,13.08,0.0,0.0,1310881,149359
2026-08-23,ai,gpt-4o-mini,ai-apps,l.garcia,3.1,0.0,0.0,1542649,297908
2026-08-23,databricks,etl-cluster,data-platform,m.okafor,52.25,0.0,95.0,0,0
2026-08-23,databricks,ml-cluster,ml-platform,r.kim,83.81,0.0,152.4,0,0
2026-08-23,snowflake,ANALYTICS_WH,analytics,r.kim,69.81,23.27,0.0,0,0
2026-08-23,snowflake,COMPUTE_WH,analytics,l.garcia,102.87,34.29,0.0,0,0
2026-08-23,snowflake,DEV_WH,data-platform,r.kim,37.69,12.56,0.0,0,0
2026-08-23,snowflake,INGEST_WH,data-platform,a.sharma,32.95,10.98,0.0,0,0
2026-08-24,ai,claude-3-5-sonnet,ai-apps,m.okafor,21.71,0.0,0.0,438096,284863
2026-08-24,ai,gpt-4o,ai-apps,m.okafor,27.73,0.0,0.0,1210201,120990
2026-08-24,ai,gpt-4o-mini,ai-apps,m.okafor,6.52,0.0,0.0,1215371,337719
2026-08-24,databricks,etl-cluster,data-platform,j.chen,111.31,0.0,202.4,0,0
2026-08-24,databricks,ml-cluster,ml-platform,m.okafor,164.36,0.0,298.8,0,0
2026-08-24,snowflake,ANALYTICS_WH,analytics,l.garcia,138.1,46.03,0.0,0,0
2026-08-24,snowflake,COMPUTE_WH,analytics,m.okafor,250.49,83.5,0.0,0,0
2026-08-24,snowflake,DEV_WH,data-platform,s.patel,102.15,34.05,0.0,0,0
2026-08-24,snowflake,INGEST_WH,data-platform,r.kim,71.56,23.85,0.0,0,0
2026-08-25,ai,claude-3-5-sonnet,ai-apps,m.okafor,23.7,0.0,0.0,1254388,258754
2026-08-25,ai,gpt-4o,ai-apps,m.okafor,30.21,0.0,0.0,1054395,76769
2026-08-25,ai,gpt-4o-mini,ai-apps,j.chen,6.69,0.0,0.0,248569,146341
2026-08-25,databricks,etl-cluster,data-platform,j.chen,111.15,0.0,202.1,0,0
2026-08-25,databricks,ml-cluster,ml-platform,l.garcia,180.38,0.0,328.0,0,0
2026-08-25,snowflake,ANALYTICS_WH,analytics,a.sharma,141.51,47.17,0.0,0,0
2026-08-25,snowflake,COMPUTE_WH,analytics,l.garcia,226.59,75.53,0.0,0,0
2026-08-25,snowflake,DEV_WH,data-platform,l.garcia,106.98,35.66,0.0,0,0
2026-08-25,snowflake,INGEST_WH,data-platform,j.chen,71.77,23.92,0.0,0,0
2026-08-26,ai,claude-3-5-sonnet,ai-apps,s.patel,20.62,0.0,0.0,1642022,449764
2026-08-26,ai,gpt-4o,ai-apps,m.okafor,34.88,0.0,0.0,676652,468202
2026-08-26,ai,gpt-4o-mini,ai-apps,l.garcia,6.78,0.0,0.0,379695,388920
2026-08-26,databricks,etl-cluster,data-platform,m.okafor,107.57,0.0,195.6,0,0
2026-08-26,databricks,ml-cluster,ml-platform,m.okafor,156.48,0.0,284.5,0,0
2026-08-26,snowflake,ANALYTICS_WH,analytics,j.chen,137.47,45.82,0.0,0,0
2026-08-26,snowflake,COMPUTE_WH,analytics,m.okafor,204.44,68.15,0.0,0,0
2026-08-26,snowflake,DEV_WH,data-platform,a.sharma,104.82,34.94,0.0,0,0
2026-08-26,snowflake,INGEST_WH,data-platform,a.sharma,75.0,25.0,0.0,0,0
2026-08-27,ai,claude-3-5-sonnet,ai-apps,a.sharma,20.51,0.0,0.0,1238349,462092
2026-08-27,ai,gpt-4o,ai-apps,a.sharma,31.64,0.0,0.0,312188,195771
2026-08-27,ai,gpt-4o-mini,ai-apps,l.garcia,6.85,0.0,0.0,1642417,490385
2026-08-27,databricks,etl-cluster,data-platform,l.garcia,114.86,0.0,208.8,0,0
2026-08-27,databricks,ml-cluster,ml-platform,m.okafor,172.96,0.0,314.5,0,0
2026-08-27,snowflake,ANALYTICS_WH,analytics,m.okafor,122.49,40.83,0.0,0,0
2026-08-27,snowflake,COMPUTE_WH,analytics,a.sharma,194.58,64.86,0.0,0,0
2026-08-27,snowflake,DEV_WH,data-platform,a.sharma,106.11,35.37,0.0,0,0
2026-08-27,snowflake,INGEST_WH,data-platform,a.sharma,78.98,26.33,0.0,0,0
2026-08-28,ai,claude-3-5-sonnet,ai-apps,s.patel,23.39,0.0,0.0,1400085,233901
2026-08-28,ai,gpt-4o,ai-apps,l.garcia,33.54,0.0,0.0,1759060,63973
2026-08-28,ai,gpt-4o-mini,ai-apps,l.garcia,7.52,0.0,0.0,1339668,220571
2026-08-28,databricks,etl-cluster,data-platform,s.patel,112.28,0.0,204.1,0,0
2026-08-28,databricks,ml-cluster,ml-platform,j.chen,531.12,0.0,965.7,0,0
2026-08-28,snowflake,ANALYTICS_WH,analytics,m.okafor,122.19,40.73,0.0,0,0
2026-08-28,snowflake,COMPUTE_WH,analytics,s.patel,202.79,67.6,0.0,0,0
2026-08-28,snowflake,DEV_WH,data-platform,m.okafor,104.52,34.84,0.0,0,0
2026-08-28,snowflake,INGEST_WH,data-platform,l.garcia,73.54,24.51,0.0,0,0
2026-08-29,ai,claude-3-5-sonnet,ai-apps,j.chen,10.93,0.0,0.0,498912,275291
2026-08-29,ai,gpt-4o,ai-apps,j.chen,14.96,0.0,0.0,326936,220366
2026-08-29,ai,gpt-4o-mini,ai-apps,l.garcia,3.32,0.0,0.0,1753865,146542
2026-08-29,databricks,etl-cluster,data-platform,m.okafor,53.2,0.0,96.7,0,0
2026-08-29,databricks,ml-cluster,ml-platform,m.okafor,73.65,0.0,133.9,0,0
2026-08-29,snowflake,ANALYTICS_WH,analytics,l.garcia,65.32,21.77,0.0,0,0
2026-08-29,snowflake,COMPUTE_WH,analytics,r.kim,90.71,30.24,0.0,0,0
2026-08-29,snowflake,DEV_WH,data-platform,m.okafor,38.3,12.77,0.0,0,0
2026-08-29,snowflake,INGEST_WH,data-platform,j.chen,36.08,12.03,0.0,0,0
2026-08-30,ai,claude-3-5-sonnet,ai-apps,s.patel,9.91,0.0,0.0,1309899,67343
2026-08-30,ai,gpt-4o,ai-apps,a.sharma,13.98,0.0,0.0,1863020,464595
2026-08-30,ai,gpt-4o-mini,ai-apps,r.kim,3.62,0.0,0.0,1212802,87468
2026-08-30,databricks,etl-cluster,data-platform,r.kim,54.11,0.0,98.4,0,0
2026-08-30,databricks,ml-cluster,ml-platform,a.sharma,83.7,0.0,152.2,0,0
2026-08-30,snowflake,ANALYTICS_WH,analytics,l.garcia,65.54,21.85,0.0,0,0
2026-08-30,snowflake,COMPUTE_WH,analytics,l.garcia,99.02,33.01,0.0,0,0
2026-08-30,snowflake,DEV_WH,data-platform,r.kim,37.65,12.55,0.0,0,0
2026-08-30,snowflake,INGEST_WH,data-platform,r.kim,32.39,10.8,0.0,0,0
2026-08-31,ai,claude-3-5-sonnet,ai-apps,m.okafor,20.68,0.0,0.0,1594834,117391
2026-08-31,ai,gpt-4o,ai-apps,m.okafor,32.2,0.0,0.0,304887,171653
2026-08-31,ai,gpt-4o-mini,ai-apps,m.okafor,7.19,0.0,0.0,633280,484437
2026-08-31,databricks,etl-cluster,data-platform,l.garcia,103.18,0.0,187.6,0,0
2026-08-31,databricks,ml-cluster,ml-platform,r.kim,164.97,0.0,299.9,0,0
2026-08-31,snowflake,ANALYTICS_WH,analytics,j.chen,123.16,41.05,0.0,0,0
2026-08-31,snowflake,COMPUTE_WH,analytics,a.sharma,233.93,77.98,0.0,0,0
2026-08-31,snowflake,DEV_WH,data-platform,s.patel,106.33,35.44,0.0,0,0
2026-08-31,snowflake,INGEST_WH,data-platform,m.okafor,76.65,25.55,0.0,0,0
2026-09-01,ai,claude-3-5-sonnet,ai-apps,m.okafor,19.12,0.0,0.0,430002,237928
2026-09-01,ai,gpt-4o,ai-apps,l.garcia,28.2,0.0,0.0,1292980,459534
2026-09-01,ai,gpt-4o-mini,ai-apps,r.kim,7.11,0.0,0.0,1630551,149545
2026-09-01,databricks,etl-cluster,data-platform,s.patel,125.53,0.0,228.2,0,0
2026-09-01,databricks,ml-cluster,ml-platform,m.okafor,175.73,0.0,319.5,0,0
2026-09-01,snowflake,ANALYTICS_WH,analytics,r.kim,142.31,47.44,0.0,0,0
2026-09-01,snowflake,COMPUTE_WH,analytics,l.garcia,213.48,71.16,0.0,0,0
2026-09-01,snowflake,DEV_WH,data-platform,r.kim,101.77,33.92,0.0,0,0
2026-09-01,snowflake,INGEST_WH,data-platform,r.kim,74.44,24.81,0.0,0,0
2026-09-02,ai,claude-3-5-sonnet,ai-apps,s.patel,23.25,0.0,0.0,1031108,482473
2026-09-02,ai,gpt-4o,ai-apps,l.garcia,33.09,0.0,0.0,1622913,328421
2026-09-02,ai,gpt-4o-mini,ai-apps,s.patel,6.92,0.0,0.0,1005207,112830
2026-09-02,databricks,etl-cluster,data-platform,m.okafor,129.72,0.0,235.8,0,0
2026-09-02,databricks,ml-cluster,ml-platform,s.patel,170.27,0.0,309.6,0,0
2026-09-02,snowflake,ANALYTICS_WH,analytics,l.garcia,158.12,52.71,0.0,0,0
2026-09-02,snowflake,COMPUTE_WH,analytics,r.kim,241.48,80.49,0.0,0,0
2026-09-02,snowflake,DEV_WH,data-platform,s.patel,107.0,35.67,0.0,0,0
2026-09-02,snowflake,INGEST_WH,data-platform,r.kim,78.05,26.02,0.0,0,0
2026-09-03,ai,claude-3-5-sonnet,ai-apps,m.okafor,23.53,0.0,0.0,855989,66154
2026-09-03,ai,gpt-4o,ai-apps,r.kim,38.52,0.0,0.0,1341621,211916
2026-09-03,ai,gpt-4o-mini,ai-apps,m.okafor,7.4,0.0,0.0,1988377,265337
2026-09-03,databricks,etl-cluster,data-platform,j.chen,134.58,0.0,244.7,0,0
2026-09-03,databricks,ml-cluster,ml-platform,a.sharma,185.46,0.0,337.2,0,0
2026-09-03,snowflake,ANALYTICS_WH,analytics,m.okafor,143.07,47.69,0.0,0,0
2026-09-03,snowflake,COMPUTE_WH,analytics,m.okafor,246.26,82.09,0.0,0,0
2026-09-03,snowflake,DEV_WH,data-platform,m.okafor,107.08,35.69,0.0,0,0
2026-09-03,snowflake,INGEST_WH,data-platform,j.chen,83.17,27.72,0.0,0,0
2026-09-04,ai,claude-3-5-sonnet,ai-apps,r.kim,20.59,0.0,0.0,1221406,368549
2026-09-04,ai,gpt-4o,ai-apps,r.kim,31.54,0.0,0.0,1499904,290704
2026-09-04,ai,gpt-4o-mini,ai-apps,m.okafor,6.92,0.0,0.0,1980516,78402
2026-09-04,databricks,etl-cluster,data-platform,r.kim,103.41,0.0,188.0,0,0
2026-09-04,databricks,ml-cluster,ml-platform,a.sharma,168.7,0.0,306.7,0,0
2026-09-04,snowflake,ANALYTICS_WH,analytics,s.patel,135.38,45.13,0.0,0,0
2026-09-04,snowflake,COMPUTE_WH,analytics,r.kim,222.58,74.19,0.0,0,0
2026-09-04,snowflake,DEV_WH,data-platform,j.chen,105.66,35.22,0.0,0,0
2026-09-04,snowflake,INGEST_WH,data-platform,j.chen,72.68,24.23,0.0,0,0
2026-09-05,ai,claude-3-5-sonnet,ai-apps,r.kim,9.89,0.0,0.0,1861222,408104
2026-09-05,ai,gpt-4o,ai-apps,s.patel,15.01,0.0,0.0,1715878,212882
2026-09-05,ai,gpt-4o-mini,ai-apps,m.okafor,3.41,0.0,0.0,1178292,484418
2026-09-05,databricks,etl-cluster,data-platform,a.sharma,56.16,0.0,102.1,0,0
2026-09-05,databricks,ml-cluster,ml-platform,l.garcia,70.0,0.0,127.3,0,0
2026-09-05,snowflake,ANALYTICS_WH,analytics,j.chen,64.5,21.5,0.0,0,0
2026-09-05,snowflake,COMPUTE_WH,analytics,j.chen,91.17,30.39,0.0,0,0
2026-09-05,snowflake,DEV_WH,data-platform,r.kim,38.16,12.72,0.0,0,0
2026-09-05,snowflake,INGEST_WH,data-platform,j.chen,34.87,11.62,0.0,0,0
2026-09-06,ai,claude-3-5-sonnet,ai-apps,r.kim,9.5,0.0,0.0,1301997,89042
2026-09-06,ai,gpt-4o,ai-apps,a.sharma,14.59,0.0,0.0,1504066,250732
2026-09-06,ai,gpt-4o-mini,ai-apps,a.sharma,3.39,0.0,0.0,1748642,142618
2026-09-06,databricks,etl-cluster,data-platform,m.okafor,52.55,0.0,95.5,0,0
2026-09-06,databricks,ml-cluster,ml-platform,l.garcia,82.77,0.0,150.5,0,0
2026-09-06,snowflake,ANALYTICS_WH,analytics,l.garcia,70.86,23.62,0.0,0,0
2026-09-06,snowflake,COMPUTE_WH,analytics,r.kim,110.75,36.92,0.0,0,0
2026-09-06,snowflake,DEV_WH,data-platform,j.chen,37.05,12.35,0.0,0,0
2026-09-06,snowflake,INGEST_WH,data-platform,m.okafor,140.49,46.83,0.0,0,0
2026-09-07,ai,claude-3-5-sonnet,ai-apps,r.kim,22.07,0.0,0.0,1388161,331695
2026-09-07,ai,gpt-4o,ai-apps,a.sharma,29.61,0.0,0.0,1223425,213956
2026-09-07,ai,gpt-4o-mini,ai-apps,s.patel,7.3,0.0,0.0,1641050,438357
2026-09-07,databricks,etl-cluster,data-platform,m.okafor,109.92,0.0,199.9,0,0
2026-09-07,databricks,ml-cluster,ml-platform,a.sharma,160.33,0.0,291.5,0,0
2026-09-07,snowflake,ANALYTICS_WH,analytics,j.chen,140.05,46.68,0.0,0,0
2026-09-07,snowflake,COMPUTE_WH,analytics,l.garcia,242.69,80.9,0.0,0,0
2026-09-07,snowflake,DEV_WH,data-platform,r.kim,108.71,36.24,0.0,0,0
2026-09-07,snowflake,INGEST_WH,data-platform,r.kim,75.69,25.23,0.0,0,0
2026-09-08,ai,claude-3-5-sonnet,ai-apps,j.chen,23.03,0.0,0.0,1375745,128389
2026-09-08,ai,gpt-4o,ai-apps,l.garcia,30.29,0.0,0.0,961429,132263
2026-09-08,ai,gpt-4o-mini,ai-apps,l.garcia,7.43,0.0,0.0,1654387,152890
2026-09-08,databricks,etl-cluster,data-platform,m.okafor,118.63,0.0,215.7,0,0
2026-09-08,databricks,ml-cluster,ml-platform,j.chen,165.48,0.0,300.9,0,0
2026-09-08,snowflake,ANALYTICS_WH,analytics,a.sharma,152.31,50.77,0.0,0,0
2026-09-08,snowflake,COMPUTE_WH,analytics,s.patel,197.76,65.92,0.0,0,0
2026-09-08,snowflake,DEV_WH,data-platform,m.okafor,110.93,36.98,0.0,0,0
2026-09-08,snowflake,INGEST_WH,data-platform,m.okafor,69.42,23.14,0.0,0,0
2026-09-09,ai,claude-3-5-sonnet,ai-apps,m.okafor,20.39,0.0,0.0,1951942,80071
2026-09-09,ai,gpt-4o,ai-apps,a.sharma,25.24,0.0,0.0,1075305,280669
2026-09-09,ai,gpt-4o-mini,ai-apps,j.chen,6.49,0.0,0.0,610341,373856
2026-09-09,databricks,etl-cluster,data-platform,a.sharma,113.69,0.0,206.7,0,0
2026-09-09,databricks,ml-cluster,ml-platform,s.patel,160.84,0.0,292.4,0,0
2026-09-09,snowflake,ANALYTICS_WH,analytics,j.chen,139.3,46.43,0.0,0,0
2026-09-09,snowflake,COMPUTE_WH,analytics,r.kim,226.87,75.62,0.0,0,0
2026-09-09,snowflake,DEV_WH,data-platform,a.sharma,102.73,34.24,0.0,0,0
2026-09-09,snowflake,INGEST_WH,data-platform,l.garcia,69.08,23.03,0.0,0,0
2026-09-10,ai,claude-3-5-sonnet,ai-apps,l.garcia,24.17,0.0,0.0,1335917,185743
2026-09-10,ai,gpt-4o,ai-apps,l.garcia,33.38,0.0,0.0,1020901,337071
2026-09-10,ai,gpt-4o-mini,ai-apps,m.okafor,7.23,0.0,0.0,1600462,352334
2026-09-10,databricks,etl-cluster,data-platform,a.sharma,115.53,0.0,210.1,0,0
2026-09-10,databricks,ml-cluster,ml-platform,l.garcia,164.16,0.0,298.5,0,0
2026-09-10,snowflake,ANALYTICS_WH,analytics,a.sharma,161.36,53.79,0.0,0,0
2026-09-10,snowflake,COMPUTE_WH,analytics,s.patel,222.1,74.03,0.0,0,0
2026-09-10,snowflake,DEV_WH,data-platform,l.garcia,104.94,34.98,0.0,0,0
2026-09-10,snowflake,INGEST_WH,data-platform,m.okafor,71.81,23.94,0.0,0,0
